,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Day (Observed),Christmas Day (Observed)_lower,Christmas Day (Observed)_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Labor Day,Labor Day_lower,Labor Day_upper,Martin Luther King Jr. Day,Martin Luther King Jr. Day_lower,Martin Luther King Jr. Day_upper,Memorial Day,Memorial Day_lower,Memorial Day_upper,Month,Month_lower,Month_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (Observed),New Year's Day (Observed)_lower,New Year's Day (Observed)_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (Observed),Veterans Day (Observed)_lower,Veterans Day (Observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,yhat
830,2013-04-10,6930.339276171328,5920.773014266679,8256.81648120355,6914.509797748964,6944.224664759764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007956364011229974,-0.007956364011229974,-0.007956364011229974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.97905446487727,196.97905446487727,196.97905446487727,0.0,0.0,0.0,-0.007956364011229974,-0.007956364011229974,-0.007956364011229974,19.645297793552,19.645297793552,19.645297793552,177.3337566713253,177.3337566713253,177.3337566713253,7072.178028633662
831,2013-04-11,6934.872919216148,6514.339640423101,8919.313902053791,6918.7998138225985,6948.929880396462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058757059606616244,0.058757059606616244,0.058757059606616244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.40150895930685,358.40150895930685,358.40150895930685,0.0,0.0,0.0,0.058757059606616244,0.058757059606616244,0.058757059606616244,184.3040627599983,184.3040627599983,184.3040627599983,174.0974461993085,174.0974461993085,174.0974461993085,7700.747169654147
832,2013-04-12,6939.406562260968,6013.525010799409,8552.738798644526,6923.098915491457,6953.642766404282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001534490456290681,0.001534490456290681,0.001534490456290681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.8827876560986,324.8827876560986,324.8827876560986,0.0,0.0,0.0,0.001534490456290681,0.001534490456290681,0.001534490456290681,149.46488581365125,149.46488581365125,149.46488581365125,175.41790184244738,175.41790184244738,175.41790184244738,7274.937803059177
833,2013-04-13,6943.940205305789,6083.226574429756,8491.249335805862,6927.398017160317,6958.364504116496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01723692300005379,0.01723692300005379,0.01723692300005379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.78776530225116,229.78776530225116,229.78776530225116,0.0,0.0,0.0,0.01723692300005379,0.01723692300005379,0.01723692300005379,48.16098743089658,48.16098743089658,48.16098743089658,181.6267778713546,181.6267778713546,181.6267778713546,7293.420133243874
834,2013-04-14,6948.473848350611,5640.324581160962,8043.20429765271,6931.7471180660605,6963.124764977347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006199593544646833,-0.006199593544646833,-0.006199593544646833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.20639610465531,-75.20639610465531,-75.20639610465531,0.0,0.0,0.0,-0.006199593544646833,-0.006199593544646833,-0.006199593544646833,-268.13717733061776,-268.13717733061776,-268.13717733061776,192.93078122596242,192.93078122596242,192.93078122596242,6830.189738630574
835,2013-04-15,6953.007491395431,6204.928094485158,8526.395363758393,6936.173321240606,6967.8459095176695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04663003789310185,0.04663003789310185,0.04663003789310185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.24132192595708,64.24132192595708,64.24132192595708,0.0,0.0,0.0,0.04663003789310185,0.04663003789310185,0.04663003789310185,-145.16700957155993,-145.16700957155993,-145.16700957155993,209.40833149751708,209.40833149751708,209.40833149751708,7341.467816116179
836,2013-04-16,6957.541134440252,6280.878160742256,8605.600274466717,6940.450579103697,6972.658173558951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029166546277458003,0.029166546277458003,0.029166546277458003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.73859155604322,242.73859155604322,242.73859155604322,0.0,0.0,0.0,0.029166546277458003,0.029166546277458003,0.029166546277458003,11.728953104606282,11.728953104606282,11.728953104606282,231.00963845143693,231.00963845143693,231.00963845143693,7403.207171471265
837,2013-04-17,6962.074777485073,6090.568226583413,8469.317502640659,6944.721815135162,6977.47022053869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003141125282504794,0.003141125282504794,0.003141125282504794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.20546554585326,277.20546554585326,277.20546554585326,0.0,0.0,0.0,0.003141125282504794,0.003141125282504794,0.003141125282504794,19.645297793507133,19.645297793507133,19.645297793507133,257.5601677523461,257.5601677523461,257.5601677523461,7261.148992133174
838,2013-04-18,6966.608420529894,6291.871067732421,8720.560779689082,6949.053356890998,6982.283493522303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009239309042840453,0.009239309042840453,0.009239309042840453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.071433713811,473.071433713811,473.071433713811,0.0,0.0,0.0,0.009239309042840453,0.009239309042840453,0.009239309042840453,184.3040627601357,184.3040627601357,184.3040627601357,288.7673709536753,288.7673709536753,288.7673709536753,7504.0465024214345
839,2013-04-19,6971.142063574715,6415.581215981146,8881.74573333187,6953.419710425763,6987.042518415609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028894900617196437,0.028894900617196437,0.028894900617196437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.69535103129124,473.69535103129124,473.69535103129124,0.0,0.0,0.0,0.028894900617196437,0.028894900617196437,0.028894900617196437,149.46488581371972,149.46488581371972,149.46488581371972,324.23046521757163,324.23046521757163,324.23046521757163,7646.267871721356
840,2013-04-20,6975.675706619536,6429.634208133201,8884.670389901035,6957.676218490048,6991.821018896735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037204240731053204,0.037204240731053204,0.037204240731053204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.6139516724627,411.6139516724627,411.6139516724627,0.0,0.0,0.0,0.037204240731053204,0.037204240731053204,0.037204240731053204,48.1609874311076,48.1609874311076,48.1609874311076,363.4529642413551,363.4529642413551,363.4529642413551,7646.81437654283
841,2013-04-21,6980.2093496643565,6042.800295302418,8462.40117032176,6961.93549177531,6996.6645651499875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017026964806480478,0.017026964806480478,0.017026964806480478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.72040952932386,137.72040952932386,137.72040952932386,0.0,0.0,0.0,0.017026964806480478,0.017026964806480478,0.017026964806480478,-268.1371773309046,-268.1371773309046,-268.1371773309046,405.8575868602285,405.8575868602285,405.8575868602285,7236.781538132281
842,2013-04-22,6984.742992709177,6261.395725130128,8575.586071124584,6966.2012430622135,7001.43275760831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01772022688682451,0.01772022688682451,0.01772022688682451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.63609633096274,305.63609633096274,305.63609633096274,0.0,0.0,0.0,0.01772022688682451,0.01772022688682451,0.01772022688682451,-145.16700957225243,-145.16700957225243,-145.16700957225243,450.8031059032153,450.8031059032153,450.8031059032153,7414.150319617104
843,2013-04-23,6989.2766357539995,6665.762702628939,9047.682149416294,6970.50069393937,7006.229628364782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054271664843846774,0.054271664843846774,0.054271664843846774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.33160197984716,509.33160197984716,509.33160197984716,0.0,0.0,0.0,0.054271664843846774,0.054271664843846774,0.054271664843846774,11.728953104384237,11.728953104384237,11.728953104384237,497.60264887546293,497.60264887546293,497.60264887546293,7877.927916810417
844,2013-04-24,6993.81027879882,6629.805409874011,8932.937027775852,6974.882110388265,7011.059736127003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0368887825984641,0.0368887825984641,0.0368887825984641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.1882231198886,565.1882231198886,565.1882231198886,0.0,0.0,0.0,0.0368887825984641,0.0368887825984641,0.0368887825984641,19.645297793462284,19.645297793462284,19.645297793462284,545.5429253264263,545.5429253264263,545.5429253264263,7816.9916488282215
845,2013-04-25,6998.34392184364,6650.3006697966775,9015.638901770497,6979.170287671652,7015.847259977152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028629391908594074,-0.0028629391908594074,-0.0028629391908594074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.207897088823,778.207897088823,778.207897088823,0.0,0.0,0.0,-0.0028629391908594074,-0.0028629391908594074,-0.0028629391908594074,184.30406276001463,184.30406276001463,184.30406276001463,593.9038343288082,593.9038343288082,593.9038343288082,7756.5159858475035
846,2013-04-26,7002.877564888461,6552.56984433225,8938.626526433483,6983.527256539545,7020.706672408788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004660622999992781,-0.004660622999992781,-0.004660622999992781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.4427856602914,791.4427856602914,791.4427856602914,0.0,0.0,0.0,-0.004660622999992781,-0.004660622999992781,-0.004660622999992781,149.464885813671,149.464885813671,149.464885813671,641.9778998466204,641.9778998466204,641.9778998466204,7761.6825783037
847,2013-04-27,7007.411207933283,6445.5603758862735,8929.825239461417,6987.898540802592,7025.555405962066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008867737699107515,-0.008867737699107515,-0.008867737699107515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737.2499794297626,737.2499794297626,737.2499794297626,0.0,0.0,0.0,-0.008867737699107515,-0.008867737699107515,-0.008867737699107515,48.16098743099761,48.16098743099761,48.16098743099761,689.088991998765,689.088991998765,689.088991998765,7682.521302821307
848,2013-04-28,7011.944850978103,5651.454255980685,7981.185066203791,6992.309233243555,7030.4480734738645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08655839702260038,-0.08655839702260038,-0.08655839702260038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.47264058311106,466.47264058311106,466.47264058311106,0.0,0.0,0.0,-0.08655839702260038,-0.08655839702260038,-0.08655839702260038,-268.13717733090726,-268.13717733090726,-268.13717733090726,734.6098179140183,734.6098179140183,734.6098179140183,6871.474785249673
849,2013-04-29,7016.478494022923,5668.990577578472,8101.9608458632165,6996.675076704468,7035.261240085199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1035463734269243,-0.1035463734269243,-0.1035463734269243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.8106966149719,632.8106966149719,632.8106966149719,0.0,0.0,0.0,-0.1035463734269243,-0.1035463734269243,-0.1035463734269243,-145.16700957183085,-145.16700957183085,-145.16700957183085,777.9777061868027,777.9777061868027,777.9777061868027,6922.758288353813
850,2013-04-30,7021.012137067745,5954.0169188759955,8479.206516150414,7001.182215440188,7040.057436697416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08594130590122846,-0.08594130590122846,-0.08594130590122846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.4372157151081,830.4372157151081,830.4372157151081,0.0,0.0,0.0,-0.08594130590122846,-0.08594130590122846,-0.08594130590122846,11.72895310434387,11.72895310434387,11.72895310434387,818.7082626107642,818.7082626107642,818.7082626107642,7248.054400974876
851,2013-05-01,7025.545780112566,6742.74751643588,9190.433070551147,7005.565289940305,7044.891036735967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012775332300484818,0.012775332300484818,0.012775332300484818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876.0518380327076,876.0518380327076,876.0518380327076,0.0,0.0,0.0,0.012775332300484818,0.012775332300484818,0.012775332300484818,19.6452977933417,19.6452977933417,19.6452977933417,856.406540239366,856.406540239366,856.406540239366,7991.351300078481
852,2013-05-02,7030.079423157387,6906.66420612186,9184.005189566247,7009.948364440422,7049.761457159608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005129052862264514,0.005129052862264514,0.005129052862264514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075.079504676084,1075.079504676084,1075.079504676084,0.0,0.0,0.0,0.005129052862264514,0.005129052862264514,0.005129052862264514,184.30406275996071,184.30406275996071,184.30406275996071,890.7754419161233,890.7754419161233,890.7754419161233,8141.216576820763
853,2013-05-03,7034.613066202208,6397.621185327129,8857.580278590314,7014.25252089591,7054.527047008116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07958148896995328,-0.07958148896995328,-0.07958148896995328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.0860417978345,1071.0860417978345,1071.0860417978345,0.0,0.0,0.0,-0.07958148896995328,-0.07958148896995328,-0.07958148896995328,149.46488581362235,149.46488581362235,149.46488581362235,921.6211559842121,921.6211559842121,921.6211559842121,7545.874125864182
854,2013-05-04,7039.146709247028,7113.259814195162,9329.7762031682,7018.473925877573,7059.348231119408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027084884624655574,0.027084884624655574,0.027084884624655574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.0165008904092,997.0165008904092,997.0165008904092,0.0,0.0,0.0,0.027084884624655574,0.027084884624655574,0.027084884624655574,48.1609874308876,48.1609874308876,48.1609874308876,948.8555134595217,948.8555134595217,948.8555134595217,8226.817686613418
855,2013-05-05,7043.680352291849,6540.564957362691,8778.401995989412,7022.768162605705,7064.146251127107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01652671906323815,-0.01652671906323815,-0.01652671906323815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.3580676219028,704.3580676219028,704.3580676219028,0.0,0.0,0.0,-0.01652671906323815,-0.01652671906323815,-0.01652671906323815,-268.13717733090994,-268.13717733090994,-268.13717733090994,972.4952449528128,972.4952449528128,972.4952449528128,7631.6294935601745
856,2013-05-06,7048.213995336671,6665.632336956205,9048.970985531367,7027.12612102297,7068.9413538177105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00795636401119297,-0.00795636401119297,-0.00795636401119297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847.4911958380179,847.4911958380179,847.4911958380179,0.0,0.0,0.0,-0.00795636401119297,-0.00795636401119297,-0.00795636401119297,-145.16700957215392,-145.16700957215392,-145.16700957215392,992.658205410172,992.658205410172,992.658205410172,7839.627034999006
857,2013-05-07,7052.747638381492,7257.417277407008,9715.400915816388,7031.4860074713115,7073.764821958603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0587570596064773,0.0587570596064773,0.0587570596064773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.2856747870173,1021.2856747870173,1021.2856747870173,0.0,0.0,0.0,0.0587570596064773,0.0587570596064773,0.0587570596064773,11.728953104503194,11.728953104503194,11.728953104503194,1009.5567216825142,1009.5567216825142,1009.5567216825142,8488.432026546332
858,2013-05-08,7057.281281426312,6900.08117601511,9271.97358704248,7035.781086125005,7078.588290099495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015344904562050949,0.0015344904562050949,0.0015344904562050949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.1335973286423,1043.1335973286423,1043.1335973286423,0.0,0.0,0.0,0.0015344904562050949,0.0015344904562050949,0.0015344904562050949,19.645297793614688,19.645297793614688,19.645297793614688,1023.4882995350275,1023.4882995350275,1023.4882995350275,8111.244209528058
859,2013-05-09,7061.814924471133,7165.777502809316,9576.17350496916,7040.0685559453905,7083.411758240387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01723692300000938,0.01723692300000938,0.01723692300000938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1219.1280633552321,1219.1280633552321,1219.1280633552321,0.0,0.0,0.0,0.01723692300000938,0.01723692300000938,0.01723692300000938,184.304062760031,184.304062760031,184.304062760031,1034.824000595201,1034.824000595201,1034.824000595201,8402.66694791979
860,2013-05-10,7066.3485675159545,6974.837017572893,9448.492975787554,7044.43887294998,7088.235226381279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0061995935445729785,-0.0061995935445729785,-0.0061995935445729785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193.459749664624,1193.459749664624,1193.459749664624,0.0,0.0,0.0,-0.0061995935445729785,-0.0061995935445729785,-0.0061995935445729785,149.46488581360057,149.46488581360057,149.46488581360057,1043.9948638510234,1043.9948638510234,1043.9948638510234,8215.999828217704
861,2013-05-11,7070.882210560775,7276.677791128867,9744.593112673527,7048.835003917948,7093.051891470836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04663003789304854,0.04663003789304854,0.04663003789304854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.6377862438394,1099.6377862438394,1099.6377862438394,0.0,0.0,0.0,0.04663003789304854,0.04663003789304854,0.04663003789304854,48.160987431098626,48.160987431098626,48.160987431098626,1051.4767988127408,1051.4767988127408,1051.4767988127408,8500.235502220348
862,2013-05-12,7075.415853605596,6795.889270852564,9196.149521842475,7053.169031048307,7097.746632858687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029166546277440863,0.029166546277440863,0.029166546277440863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.6372396067995,789.6372396067995,789.6372396067995,0.0,0.0,0.0,0.029166546277440863,0.029166546277440863,0.029166546277440863,-268.13717733072707,-268.13717733072707,-268.13717733072707,1057.7744169375267,1057.7744169375267,1057.7744169375267,8071.418537138721
863,2013-05-13,7079.949496650416,6820.3814391187725,9230.50723038814,7057.39481101853,7102.451611269605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031411252824497843,0.0031411252824497843,0.0031411252824497843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,918.2372837368221,918.2372837368221,918.2372837368221,0.0,0.0,0.0,0.0031411252824497843,0.0031411252824497843,0.0031411252824497843,-145.1670095721017,-145.1670095721017,-145.1670095721017,1063.4042933089238,1063.4042933089238,1063.4042933089238,8020.425788749635
864,2013-05-14,7084.483139695238,7058.181481104026,9390.611125801326,7061.5220667920485,7107.255808556478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009239309042761353,0.009239309042761353,0.009239309042761353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.6071143668337,1080.6071143668337,1080.6071143668337,0.0,0.0,0.0,0.009239309042761353,0.009239309042761353,0.009239309042761353,11.728953104662537,11.728953104662537,11.728953104662537,1068.878161262171,1068.878161262171,1068.878161262171,8230.545983197948
865,2013-05-15,7089.016782740059,7130.335631777825,9551.289960221162,7065.856130507367,7111.976042495674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028894900617139143,0.028894900617139143,0.028894900617139143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.3318362399102,1094.3318362399102,1094.3318362399102,0.0,0.0,0.0,0.028894900617139143,0.028894900617139143,0.028894900617139143,19.645297793887675,19.645297793887675,19.645297793887675,1074.6865384460227,1074.6865384460227,1074.6865384460227,8388.185054390475
866,2013-05-16,7093.55042578488,7413.015780719118,9823.963395996336,7070.245832151211,7116.700953991214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037204240731025885,0.037204240731025885,0.037204240731025885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1265.5873267463467,1265.5873267463467,1265.5873267463467,0.0,0.0,0.0,0.037204240731025885,0.037204240731025885,0.037204240731025885,184.30406275971853,184.30406275971853,184.30406275971853,1081.2832639866283,1081.2832639866283,1081.2832639866283,8623.047910209798
